,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他兼职,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他收获,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他不公平现象,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他能力,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
150,M1KAXGBL,aMgOkZOM,随*,2022-2-16 13:26,2022-2-16 13:30,248,1,NriUJr,大学生兼职调查,223.155.5.48,111.401457,27.19898,湖南省,邵阳市,MOBILE,Android,weixin,393px*873px,,男,邵阳学院经管学院,大四,湖南省，岳阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,0,0,1,0,二到四个月,公司层次和品牌形象,家乡城市,较多联系,,,,,5,6,公平,,,,,,,1,1,1,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
151,L0mDYrye,nePPGzye,别**肥脸,2022-2-16 13:26,2022-2-16 13:29,186,1,NriUJr,大学生兼职调查,112.36.248.5,116.920987,36.653228,山东省,济南市,MOBILE,Android,weixin,360px*780px,,女,山东青年政治学院,大三,山东省，济南市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,1,0,支持,校内,0,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,可以留用,家乡城市,较多联系,5,6,无所谓,,,,,,,0,1,0,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
152,MdP1AWbM,z7APY2zM,cdm****ZQRRo,2022-2-16 13:25,2022-2-16 13:28,218,1,NriUJr,大学生兼职调查,115.60.85.173,113.617542,34.690119,河南省,郑州市,MOBILE,Android,weixin,393px*851px,,女,郑州师范学院文学院,大四,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,周末,501-1000元,非常不满意,0,1,0,1,0,0,其他,0,1,1,1,1,1,0,支持,校外,,,,,,,1,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,0,0,四到六个月,与专业的相关性,家乡城市,密切密切,,,,,6,5,存在较多不公平现象,1,1,1,1,1,0,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,满足安全需要（工作稳定，很少有焦虑）
153,7qXdGlGM,AM9gvW9L,e**th.,2022-2-16 13:24,2022-2-16 13:28,232,1,NriUJr,大学生兼职调查,117.136.33.8,116.704907,23.462215,广东省,潮州市,MOBILE,Android,Chrome,412px*915px,,男,吉林建筑科技学院交通工程学院,大三,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,寒暑假,3001?5000元,非常不满意,1,0,0,1,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,支持,校外,,,,,,,0,1,0,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,家乡城市,较多联系,6,6,存在较少不公平现象,,,,,,,1,0,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,满足安全需要（工作稳定，很少有焦虑）
154,LwPDbRve,p7YQWgx7,cdm****6gDe9,2022-2-16 13:25,2022-2-16 13:29,248,1,NriUJr,大学生兼职调查,183.229.29.36,109.862607,31.078206,重庆市,县,MOBILE,Android,weixin,393px*873px,,女,重庆外语外事学院,大二,重庆市，县,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,寒暑假,1001?2000元,非常不满意,0,0,0,0,1,0,其他,0,0,1,1,1,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,存在较少不公平现象,,,,,,,0,0,0,0,1,0,0,1,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
155,Mr5nJA6e,Jekz9QQL,cdm****pccXo,2022-2-16 13:22,2022-2-16 13:28,329,1,NriUJr,大学生兼职调查,223.104.197.45,112.970856,39.072994,山西省,忻州市,MOBILE,Android,Chrome,360px*780px,,男,哈尔滨铁道职业技术学院 铁道建筑学院,大三,山西省，忻州市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,工作日,2001-3000 元,非常不满意,1,1,0,0,1,0,寻求家长、老师帮助,1,1,1,1,0,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,1,0,1,0,1,0,二到四个月,公司层次和品牌形象,一线城市,较多联系,,,,,6,7,公平,,,,,,,1,1,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,满足安全需要（工作稳定，很少有焦虑）
156,7BGODjnL,yevJ65Ae,cdm****fLrsY,2022-2-16 13:24,2022-2-16 13:28,198,1,NriUJr,大学生兼职调查,112.224.154.175,119.219368,36.434465,山东省,潍坊市,MOBILE,Android,Chrome,360px*780px,,男,枣庄学院经济与管理学院,大四,山东省，枣庄市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,1,0,支持,校外,,,,,,,0,0,0,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,0,1,0,一到二个月,可以给出实习证明即可,家乡城市,较多联系,,,,,6,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
157,e5yNQBKe,WMR6nOPM,九,2022-2-16 13:23,2022-2-16 13:27,242,1,NriUJr,大学生兼职调查,39.149.38.70,113.412361,32.364606,河南省,南阳市,MOBILE,Android,weixin,393px*851px,,男,河南职业技术，数字创意设计学院,大二,河南省，南阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,周末,500元及以下,非常不满意,0,1,1,0,1,0,忍气吞声，自认倒霉,0,1,0,0,0,0,0,中立,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,无所谓,4,6,无所谓,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
158,7lO8KOxM,9LQqRZGL,cdm****TajLZ,2022-2-16 13:22,2022-2-16 13:26,244,1,NriUJr,大学生兼职调查,117.136.50.139,108.910031,34.232895,陕西省,西安市,MOBILE,Android,weixin,360px*803px,,女,西电 电院,研一,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,周末,2001-3000 元,非常不满意,0,1,1,0,0,0,向相关部门投诉,0,0,1,1,1,0,0,中立,校内,0,1,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,1,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
159,LOyOA0NM,J7BrQWn7,cdm****XlwkX,2022-2-16 13:14,2022-2-16 13:21,416,1,NriUJr,大学生兼职调查,223.104.45.236,118.6021164,24.6695126,福建省,泉州市,MOBILE,iOS,weixin,375px*812px,,女,厦门华厦学院商务与管理学院,大三,福建省，泉州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,周末,3001?5000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,1,0,中立,校外,,,,,,,0,0,1,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,家乡城市,较多联系,5,5,存在较多不公平现象,0,0,1,0,1,0,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
160,MdP10J6M,4enRQl2e,cdm****rUdip,2022-2-16 13:18,2022-2-16 13:20,109,1,NriUJr,大学生兼职调查,222.138.152.241,114.941944,34.621555,河南省,商丘市,MOBILE,Android,weixin,360px*800px,,男,郑州工程技术学院,大三,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,工作日,501-1000元,非常不满意,0,1,0,0,0,0,忍气吞声，自认倒霉,0,0,0,1,0,0,0,支持,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,公平,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,满足安全需要（工作稳定，很少有焦虑）
161,7AxOvqrM,WMRq565e,a**red,2022-2-16 13:11,2022-2-16 13:13,115,1,NriUJr,大学生兼职调查,182.146.162.219,105.478243,28.87045,四川省,泸州市,MOBILE,Android,weixin,360px*803px,,女,西财法学院,大四,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,寒暑假,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,0,0,1,0,0,中立,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,3,2,存在较少不公平现象,,,,,,,1,0,0,0,1,0,1,0,基本没有帮助,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,满足安全需要（工作稳定，很少有焦虑）
162,MJnOolmM,G7XWYGBM,cdm****AdexE,2022-2-16 13:09,2022-2-16 13:13,215,1,NriUJr,大学生兼职调查,123.152.215.153,121.143905,30.040426,浙江省,宁波市,MOBILE,Android,weixin,360px*800px,,女,浙江经济职业技术学院,大一,浙江省，宁波市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,支持,校外,,,,,,,1,0,1,1,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,6,存在较少不公平现象,,,,,,,0,0,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
163,7j9QXkKM,2Md1dDZ7,cdm****9hrye,2022-2-16 13:06,2022-2-16 13:09,229,1,NriUJr,大学生兼职调查,117.136.106.176,112.246134,33.11305,河南省,南阳市,MOBILE,Android,weixin,360px*800px,,女,商丘工学院信息与电子工程,大三,河南省，南阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,周末,1001?2000元,非常不满意,0,0,0,0,1,0,其他,0,1,1,0,0,0,1,中立,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,家乡城市,密切密切,5,5,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
164,Lm9qk8OL,kMrmyKEe,cdm****FI1Tm,2022-2-16 13:05,2022-2-16 13:08,172,1,NriUJr,大学生兼职调查,110.53.170.176,113.2652,26.7045,湖南省,郴州市,MOBILE,Android,weixin,393px*602px,,女,湖南工学院理学院,大三,湖南省，郴州市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,1,0,0,中立,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,4,4,公平,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
165,7BGOd6EL,QL0POnqL,小*,2022-2-16 13:04,2022-2-16 13:08,224,1,NriUJr,大学生兼职调查,43.250.201.23,112.402983,28.553471,湖南省,益阳市,MOBILE,Android,weixin,424px*848px,,男,湖南城市学院,大一,湖南省，益阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,节假日,3001?5000元,非常不满意,0,1,0,0,0,0,向相关部门投诉,0,1,1,1,0,0,0,中立,校外,,,,,,,1,0,0,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,密切密切,4,5,存在较少不公平现象,,,,,,,0,0,0,0,0,0,0,1,很有帮助,正式职业不会选择绝大多数做过的兼职,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
166,7qXd386M,2Md1dvA7,小*叽～,2022-2-16 13:03,2022-2-16 13:06,196,1,NriUJr,大学生兼职调查,111.179.184.140,115.24845,30.702847,湖北省,黄冈市,MOBILE,iOS,Apple WebKit,390px*844px,,女,湖北黄冈应急管理学院,大一,湖北省，黄冈市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,周末,1001?2000元,非常不满意,0,0,0,1,0,0,忍气吞声，自认倒霉,0,0,1,0,1,0,0,支持,校外,,,,,,,1,1,1,0,0,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,4,公平,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
167,Mr5ngqBe,0eyPgEvL,cdm****PptQd,2022-2-16 13:03,2022-2-16 13:06,173,1,NriUJr,大学生兼职调查,112.38.54.174,116.234543,36.350935,山东省,聊城市,MOBILE,Android,weixin,393px*851px,,男,山东女子学院,大三,山东省，聊城市,是,,,,,,,,,,,,,,,,,,,,,7-10份,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,1,0,0,其他,0,0,1,1,1,1,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,较多联系,6,6,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
